waktu,tag,lat,long,tag_tujuan,tujuan_terdekat,durasi_tempuh,durasi_tempuh_unit,jarak_tempuh,jarak_tempuh_unit,rute
2023-02-06_13-57,mengemudi,-6.32761767317808,106.80548371260886,hospital,"Rumah Sakit Prikasih, Jl. RS. Fatmawati Raya No.74, RT.5/RW.1, Pondok Labu, Cilandak, South Jakarta City, Jakarta 12450",12.0,min,3.5,km,Jl. Margasatwa
2023-02-06_13-58,mengemudi,-6.223932854204653,106.86983243554609,hospital,"RS Premier Jatinegara, Jl. Jatinegara Timur No.85-87, RT.10/RW.2, Bali Mester, Jatinegara, East Jakarta City, Jakarta 13310",1.0,min,290.0,m,Jl. Kober Pedati
2023-02-06_13-58,mengemudi,-6.223932854204653,106.86983243554609,hospital,"RS Premier Jatinegara, Jl. Jatinegara Timur No.85-87, RT.10/RW.2, Bali Mester, Jatinegara, East Jakarta City, Jakarta 13310",1.0,min,290.0,m,Jl. Kp. Melayu
2023-02-06_13-58,mengemudi,-6.223932854204653,106.86983243554609,hospital,"RS Premier Jatinegara, Jl. Jatinegara Timur No.85-87, RT.10/RW.2, Bali Mester, Jatinegara, East Jakarta City, Jakarta 13310",1.0,min,290.0,m,Jl. Jatinegara Timur IV
2023-02-06_13-58,mengemudi,-6.28626228519213,106.81420733071435,hospital,Rumah Sakit Umum Pusat Fatmawati,11.0,min,3.8,km,Jl. Jeruk Purut
2023-02-06_13-58,mengemudi,-6.28626228519213,106.81420733071435,hospital,Rumah Sakit Umum Pusat Fatmawati,11.0,min,3.8,km,Jl. TB Simatupang
2023-02-06_13-58,mengemudi,-6.28626228519213,106.81420733071435,hospital,Rumah Sakit Umum Pusat Fatmawati,11.0,min,3.8,km,Jl. RS. Fatmawati Raya
2023-02-06_13-59,mengemudi,-6.246352469430347,106.90407273954146,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",6.0,min,2.4,km,Jl. Inspeksi Tarum Bar.
2023-02-06_13-59,mengemudi,-6.246352469430347,106.90407273954146,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",6.0,min,2.4,km,Jl. Laksamana Malahayati
2023-02-06_13-59,mengemudi,-6.246352469430347,106.90407273954146,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",6.0,min,2.4,km,Jl. Raya Kalimalang
2023-02-06_13-59,mengemudi,-6.246352469430347,106.90407273954146,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",6.0,min,2.4,km,Jl. Bhakti
2023-02-06_13-59,mengemudi,-6.246352469430347,106.90407273954146,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",6.0,min,2.4,km,Jl. Pahlawan Revolusi
2023-02-06_13-59,mengemudi,-6.246352469430347,106.90407273954146,hospital,"Ruang ICU Lt. 3, Jl. S. Kalimalang Tarum Barat No.31, RT.1/RW.13, Cipinang Melayu, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13620",6.0,min,2.4,km,Jl. Infantri
2023-02-06_13-59,mengemudi,-6.283908614909375,106.86359251155972,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",4.0,min,800.0,m,Jl. SMP 126
2023-02-06_13-59,mengemudi,-6.283908614909375,106.86359251155972,hospital,"Kramat Jati, Jl. Raya Inpres No.8, RT.2/RW.3, Batu Ampar, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13540",4.0,min,800.0,m,Jl. Raya Inpres
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Raya Kresek
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Raya Pondok Randu
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Lkr. Luar Barat
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Syekh Junaid Al Betawi
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Bojong Raya
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Kembangan Utara
2023-02-06_14-00,mengemudi,-6.174880417690046,106.71628396714335,hospital,"Pondok Indah Hospital - Puri Indah, Jl. Puri Indah Raya Blok S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610",21.0,min,6.9,km,Jl. Kembangan Raya
2023-02-06_14-01,mengemudi,-6.142107501669391,106.70957230459138,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",12.0,min,3.4,km,Jl. Kesetiaan VI
2023-02-06_14-01,mengemudi,-6.142107501669391,106.70957230459138,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",12.0,min,3.4,km,Jl. Kesetiaan V
2023-02-06_14-01,mengemudi,-6.142107501669391,106.70957230459138,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",12.0,min,3.4,km,Jl. Kebahagiaan
2023-02-06_14-01,mengemudi,-6.142107501669391,106.70957230459138,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",12.0,min,3.4,km,Jl. Kesayangan Utara
2023-02-06_14-01,mengemudi,-6.142107501669391,106.70957230459138,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",12.0,min,3.4,km,Jl. Peta Utara
2023-02-06_14-01,mengemudi,-6.142107501669391,106.70957230459138,hospital,"Ciputra Hospital CitraGarden City, Jl. Satu Maret Jl. Perumahan Citra 5 No.01, RW.16, Prepedan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830",12.0,min,3.4,km,Jl. Satu Maret
2023-02-06_14-01,mengemudi,-6.272438960788606,106.8320639215514,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",6.0,min,1.8,km,Jl. Mimosa Raya
2023-02-06_14-01,mengemudi,-6.272438960788606,106.8320639215514,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",6.0,min,1.8,km,Jl. Amil
2023-02-06_14-01,mengemudi,-6.272438960788606,106.8320639215514,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",6.0,min,1.8,km,Jl. Hj. Tutty Alawiyah
2023-02-06_14-01,mengemudi,-6.272438960788606,106.8320639215514,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",6.0,min,1.8,km,Jl. Mimosa IX
2023-02-06_14-02,mengemudi,-6.249747693947096,106.81566022658416,hospital,"Brawijaya Hospital Antasari, Jl. Taman Brawijaya No.1, RT.3/RW.3, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",8.0,min,1.7,km,Jl. Bangka VIII
2023-02-06_14-02,mengemudi,-6.249747693947096,106.81566022658416,hospital,"Brawijaya Hospital Antasari, Jl. Taman Brawijaya No.1, RT.3/RW.3, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",8.0,min,1.7,km,Jl. Bangka VII
2023-02-06_14-02,mengemudi,-6.249747693947096,106.81566022658416,hospital,"Brawijaya Hospital Antasari, Jl. Taman Brawijaya No.1, RT.3/RW.3, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",8.0,min,1.7,km,Jl. Bank I
2023-02-06_14-02,mengemudi,-6.249747693947096,106.81566022658416,hospital,"Brawijaya Hospital Antasari, Jl. Taman Brawijaya No.1, RT.3/RW.3, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",8.0,min,1.7,km,Jl. Prapanca Raya
2023-02-06_14-02,mengemudi,-6.249747693947096,106.81566022658416,hospital,"Brawijaya Hospital Antasari, Jl. Taman Brawijaya No.1, RT.3/RW.3, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730",8.0,min,1.7,km,Jl. Taman Brawijaya III
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. KH Wahid Hasyim
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. H. Agus Salim
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Kebon Sirih
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Kebon Kacang II
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Kb. Kacang XXIV
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Kb. Kacang XI
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Kp. Bali XXV
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Menteng Raya
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Cikini Raya
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Raden Saleh Raya
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Arief Rachman Hakim
2023-02-06_14-03,mengemudi,-6.188756938024695,106.820657280358,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",19.0,min,4.7,km,Jl. Prajurit KKO Usman dan Harun
2023-02-06_14-04,mengemudi,-6.240199160682226,106.77278241444812,hospital,"Pertamina Central Hospital, Jl. Kyai Maja No.43, RT.4/RW.8, Gunung, Kebayoran Baru, South Jakarta City, Jakarta 12120",10.0,min,3.5,km,Jl. Samudra
2023-02-06_14-04,mengemudi,-6.240199160682226,106.77278241444812,hospital,"Pertamina Central Hospital, Jl. Kyai Maja No.43, RT.4/RW.8, Gunung, Kebayoran Baru, South Jakarta City, Jakarta 12120",10.0,min,3.5,km,Jl. Ciledug Raya
2023-02-06_14-04,mengemudi,-6.240199160682226,106.77278241444812,hospital,"Pertamina Central Hospital, Jl. Kyai Maja No.43, RT.4/RW.8, Gunung, Kebayoran Baru, South Jakarta City, Jakarta 12120",10.0,min,3.5,km,Jl. Kebayoran Baru
2023-02-06_14-04,mengemudi,-6.240199160682226,106.77278241444812,hospital,"Pertamina Central Hospital, Jl. Kyai Maja No.43, RT.4/RW.8, Gunung, Kebayoran Baru, South Jakarta City, Jakarta 12120",10.0,min,3.5,km,Jl. Pakubuwono VI
2023-02-06_14-04,mengemudi,-6.240199160682226,106.77278241444812,hospital,"Pertamina Central Hospital, Jl. Kyai Maja No.43, RT.4/RW.8, Gunung, Kebayoran Baru, South Jakarta City, Jakarta 12120",10.0,min,3.5,km,Jl. Lauser
2023-02-06_14-04,mengemudi,-6.240199160682226,106.77278241444812,hospital,"Pertamina Central Hospital, Jl. Kyai Maja No.43, RT.4/RW.8, Gunung, Kebayoran Baru, South Jakarta City, Jakarta 12120",10.0,min,3.5,km,Jl. Kyai Maja
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Malaka III
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Rorotan XI
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Rorotan IV
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Rorotan I
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Rorotan Babek TNI
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Cakung Cilincing Raya
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Cakung Cilincing Tim.
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Komp. Rusun Griya Tipar Cakung
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Tipar Cakung
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Sedayu City Klp. Gading
2023-02-06_14-04,mengemudi,-6.144358934764083,106.95679359505776,hospital,Gading Pluit Hospital,29.0,min,10.6,km,Jl. Boulevard Timur
2023-02-06_14-05,mengemudi,-6.164453029127566,106.82290819363388,hospital,"Kapaljudi Hospital, 1, RT.2/RW.11, Cideng, Gambir, Central Jakarta City, Jakarta 10150",12.0,min,3.0,km,Jl. Ir. H. Juanda 3
2023-02-06_14-05,mengemudi,-6.164453029127566,106.82290819363388,hospital,"Kapaljudi Hospital, 1, RT.2/RW.11, Cideng, Gambir, Central Jakarta City, Jakarta 10150",12.0,min,3.0,km,Jl. Ir. H. Juanda
2023-02-06_14-05,mengemudi,-6.164453029127566,106.82290819363388,hospital,"Kapaljudi Hospital, 1, RT.2/RW.11, Cideng, Gambir, Central Jakarta City, Jakarta 10150",12.0,min,3.0,km,Jl. KH. Hasyim Ashari
2023-02-06_14-05,mengemudi,-6.164453029127566,106.82290819363388,hospital,"Kapaljudi Hospital, 1, RT.2/RW.11, Cideng, Gambir, Central Jakarta City, Jakarta 10150",12.0,min,3.0,km,Jl. Petojo Selatan X
2023-02-06_14-05,mengemudi,-6.164453029127566,106.82290819363388,hospital,"Kapaljudi Hospital, 1, RT.2/RW.11, Cideng, Gambir, Central Jakarta City, Jakarta 10150",12.0,min,3.0,km,Jl. Petojo Selatan XII
2023-02-06_14-05,mengemudi,-6.164453029127566,106.82290819363388,hospital,"Kapaljudi Hospital, 1, RT.2/RW.11, Cideng, Gambir, Central Jakarta City, Jakarta 10150",12.0,min,3.0,km,Jl. Biak
2023-02-06_14-05,mengemudi,-6.226590505625106,106.8386764876543,hospital,"Siloam Hospitals Semanggi, Jl. Garnisun 1 No.2-3, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",11.0,min,2.9,km,Jl. Menteng Dalam
2023-02-06_14-05,mengemudi,-6.226590505625106,106.8386764876543,hospital,"Siloam Hospitals Semanggi, Jl. Garnisun 1 No.2-3, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",11.0,min,2.9,km,Jl. Raya Casablanca
2023-02-06_14-05,mengemudi,-6.226590505625106,106.8386764876543,hospital,"Siloam Hospitals Semanggi, Jl. Garnisun 1 No.2-3, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",11.0,min,2.9,km,Jl. Prof. DR. Satrio
2023-02-06_14-05,mengemudi,-6.226590505625106,106.8386764876543,hospital,"Siloam Hospitals Semanggi, Jl. Garnisun 1 No.2-3, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",11.0,min,2.9,km,Jl. Karet Sawah
2023-02-06_14-05,mengemudi,-6.226590505625106,106.8386764876543,hospital,"Siloam Hospitals Semanggi, Jl. Garnisun 1 No.2-3, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930",11.0,min,2.9,km,Jl. Garnisun 1
2023-02-06_14-06,mengemudi,-6.209916898362929,106.88314822641092,hospital,"Regional General Hospital Matraman, Jalan Kebon Kelapa No.29, RT.1/RW.10, South Utan Kayu, Matraman, East Jakarta City, Jakarta 13120",12.0,min,3.6,km,Jl. Pori Raya
2023-02-06_14-06,mengemudi,-6.209916898362929,106.88314822641092,hospital,"Regional General Hospital Matraman, Jalan Kebon Kelapa No.29, RT.1/RW.10, South Utan Kayu, Matraman, East Jakarta City, Jakarta 13120",12.0,min,3.6,km,Jl. Pisangan Lama III
2023-02-06_14-06,mengemudi,-6.209916898362929,106.88314822641092,hospital,"Regional General Hospital Matraman, Jalan Kebon Kelapa No.29, RT.1/RW.10, South Utan Kayu, Matraman, East Jakarta City, Jakarta 13120",12.0,min,3.6,km,Jl. Bujana Tirta Raya
2023-02-06_14-06,mengemudi,-6.209916898362929,106.88314822641092,hospital,"Regional General Hospital Matraman, Jalan Kebon Kelapa No.29, RT.1/RW.10, South Utan Kayu, Matraman, East Jakarta City, Jakarta 13120",12.0,min,3.6,km,Jl. Jenderal Ahmad Yani
2023-02-06_14-06,mengemudi,-6.209916898362929,106.88314822641092,hospital,"Regional General Hospital Matraman, Jalan Kebon Kelapa No.29, RT.1/RW.10, South Utan Kayu, Matraman, East Jakarta City, Jakarta 13120",12.0,min,3.6,km,Jl. Kramat Asem
2023-02-06_14-07,mengemudi,-6.262315001740477,106.850655473766,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",13.0,min,4.6,km,Jl. Kalibata Timur
2023-02-06_14-07,mengemudi,-6.262315001740477,106.850655473766,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",13.0,min,4.6,km,Jl. Batu Merah 3
2023-02-06_14-07,mengemudi,-6.262315001740477,106.850655473766,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",13.0,min,4.6,km,Jl. Kalibata Tengah
2023-02-06_14-07,mengemudi,-6.262315001740477,106.850655473766,hospital,"Rumah Sakit Jakarta Medical Center (JMC), Jl. Hj. Tutty Alawiyah No.15, RT.1/RW.9, Kalibata, Pancoran, South Jakarta City, Jakarta 12740",13.0,min,4.6,km,Jl. Hj. Tutty Alawiyah
2023-02-06_14-07,mengemudi,-6.1909906243318495,106.8498060068981,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",8.0,min,1.9,km,Jl. Paseban Raya
2023-02-06_14-07,mengemudi,-6.1909906243318495,106.8498060068981,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",8.0,min,1.9,km,Jl. Paseban Tim.
2023-02-06_14-07,mengemudi,-6.1909906243318495,106.8498060068981,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",8.0,min,1.9,km,Jl. Salemba Raya
2023-02-06_14-07,mengemudi,-6.1909906243318495,106.8498060068981,hospital,"Primaya Hospital PGI Cikini, Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330",8.0,min,1.9,km,Jl. Raden Saleh Raya
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Asrama Ad 1
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Raya Bekasi
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Raya Pantura
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Pulogadung
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Pegangsaan Dua
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Gading Indah Raya
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Terusan Boulevard Timur Raya I
2023-02-06_14-08,mengemudi,-6.182338247721968,106.9314449239786,hospital,Gading Pluit Hospital,15.0,min,4.8,km,Jl. Boulevard Timur
